file_path,label
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ccb1266b_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ae82c78c_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/98582fee_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1b459024_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1851e33b_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/61a9f72a_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/98582fee_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9db2bfe9_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/13d7b8c9_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/59fe87e6_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ecef25ba_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/102192fd_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/96c67073_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ae82c78c_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7be5a0f3_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/80c17118_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d90b4138_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/413997c1_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ae82c78c_nohash_2.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/743edf9d_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/652b3da7_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/80c17118_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2903efb3_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/02e85b60_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e71b4ce6_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/782c1305_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f4504600_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2296b1af_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/29b81b73_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/83f9c4ab_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/173e6bbf_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/bbd0bbd0_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/31270cb2_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b6091c84_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/05cf43ef_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e7117d00_nohash_3.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a60a09cf_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/bf4af1af_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f2a90886_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b01c8f61_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a902ce9b_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/8dc26a15_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/da76aa58_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/68dd409e_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0b56bcfe_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8f0d3c27_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c6ca5d01_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a108341b_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4c77947d_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/981e2a16_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a2473d62_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0685264e_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/14775481_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5ba724a7_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d926bb17_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e0a7c5a0_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f9273a21_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2589f361_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/65d81c54_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1d919a90_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/8523766b_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/96a48d28_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/652b3da7_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b5935410_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/41474817_nohash_3.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ac7840d8_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c013fe4d_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/68effe85_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cae62f38_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1ecfb537_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c0445658_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6a27a9bf_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c38720cb_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/78622c2b_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/14775481_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/54412eae_nohash_2.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6d1dcca6_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5236848b_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/012c8314_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/34263ab3_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cd8b1781_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/09ddc105_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/5d9bb361_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d7559b2d_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/48463cbc_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0132a06d_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2796ac50_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/096456f9_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f0ebef1b_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e10e2cbb_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d312f481_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c0e8f5a1_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/989a2213_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/650daf8e_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/da8fa823_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/87c62767_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/38d78313_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3367cff6_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/888a0c49_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/23059a35_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b17f5ba0_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/cf8d91cf_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/30a09789_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3e31dffe_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/97f493b9_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5ff3f9a1_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/9d050657_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/656e8bb3_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/8d8d9855_nohash_2.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b7669804_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/10f2bb12_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/13199b79_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c86d4fd4_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/88f3719f_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1678e6f1_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9beccfc8_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d8521ea0_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/84bf12ff_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b7016c27_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8f0d3c27_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/210f3aa9_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ec74a8a5_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/65f2531f_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7106d229_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7c9b43f0_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/31e686d2_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7e1054e7_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d197e3ae_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3209ec42_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/5b09db89_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4a294341_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/0a7c2a8d_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/cd68e997_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/fc2411fe_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/86b89661_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/62605293_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b3327675_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/229978fd_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9637f43f_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/24c9f572_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7211390b_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/eefd26f3_nohash_3.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/748cb308_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/95218ce8_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d85270c1_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8eb4a1bf_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6727b579_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d952a17e_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a8f45bdc_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/813b82a6_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d1214f15_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/52bfbce8_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fc94edb0_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6272b231_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e91d173e_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9cde5de8_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1ba20be2_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/bb31b82b_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f292725f_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d069e6ff_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/659b7fae_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/72aa7259_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c53b335a_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f6581345_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6fca237d_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3c257192_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cf87b736_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b00dff7e_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6e74c582_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b8b8cb52_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/37e8db82_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/8bbd98d0_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/37b03ab1_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f9af0887_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7e843da8_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/659b7fae_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1cc80e39_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/78102205_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/130d9a87_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f7b43563_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ee4a907f_nohash_3.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a5609cce_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f216055e_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ed0720f1_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ef2a3cfb_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/540d8427_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/29b81b73_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3e3b65eb_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/712e4d58_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d4d898d7_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1746d7b6_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/122c5aa7_nohash_0.wav',1
