file_path,label
'/Users/local/Desktop/audio_classification/animal_sounds/bird/19785c4e_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e3411931_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/da76aa58_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8a56f36e_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6021f08b_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/8fe52b97_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/de08912f_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b0f24c9b_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d8ed3745_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/28460a60_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7cfb1618_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/65ec06e5_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2f666bb2_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/299c14b1_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/187af8be_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a4baac4e_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6c2dd2d5_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/64220627_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e805a617_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4cb874bb_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b7669804_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/43691f67_nohash_4.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/29fb33da_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f632210f_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d9b50b8b_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4407ba92_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/aa62fdad_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/826268f8_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f35eedd7_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a8cb6dda_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/459345ea_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b5552931_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/28497c5b_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/48a8a69d_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/fbf3dd31_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4a803e67_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/98582fee_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a518d1cf_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6414258b_nohash_3.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d0426d63_nohash_2.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/26e9ae6b_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/129c7d8d_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/daf230ac_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0819edb0_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/627c0bec_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f810e799_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/54412eae_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f9273a21_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1ecfb537_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/8d8d9855_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4f781a59_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b25b6065_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/953fe1ad_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/03c96658_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/74551073_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2c6446f7_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5ff3f9a1_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e98cb283_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/765ffccb_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/30aabd44_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d2eae23d_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/5fc3ed24_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b80d6c5e_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f47d644e_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/80c45ed6_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/39c13eed_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e7ea8b76_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/370844f7_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/31267b59_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/0a7c2a8d_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d1d3e64d_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7e2d5caf_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/823353e5_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ac652c60_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e5e54cee_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b0f24c9b_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7ea032f3_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e7117d00_nohash_2.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/813b82a6_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/de08912f_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7910d292_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6f2c6f7e_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/62641b88_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ae04cdbe_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/919d3c0e_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d933bf5e_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/92e17cc4_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1c3f4fac_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c08e5058_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ec201020_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/57376a4c_nohash_3.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/dca6b373_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2a89ad5c_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/5efb758c_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/fde2dee7_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/40115b19_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/eefd26f3_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/43b85b64_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0f7dc557_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3e2ba5f7_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d8ee4734_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7cfb1618_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9c59dd28_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3fb8c268_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7c9b43f0_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/638548d5_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d4082f3e_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d84829e0_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/af30314d_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ab76ac76_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b8872c20_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/41dce6f5_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a331d9cb_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7096522d_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d486fb84_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/772db621_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/caf9fceb_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/5be23def_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/49af4432_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9229bff9_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/83f9c4ab_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9190045a_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/096456f9_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/75b631ff_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/50a7d406_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2643992f_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7ca023e2_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2cec1d47_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/14587ff0_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/96a48d28_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3d6bee47_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e7ea8b76_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/31270cb2_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3d6bee47_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a8ee11c7_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/edc53350_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6205088b_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7d8babdb_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c2d15ea5_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/863880b7_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cce17a61_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/dca6b373_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7ca023e2_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1678e6f1_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/89d6d11e_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/24c9f572_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/936de313_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/da76aa58_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/723efc4c_nohash_2.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/dc269564_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/39543cfd_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7c9b43f0_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fda46b78_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ab00c4b2_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/723efc4c_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/efbc3952_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fde2dee7_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/4f2be90f_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3a182c98_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/adc216c5_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/78102205_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9dcfba4b_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6e2ef3d5_nohash_3.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ffd2ba2f_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/89865a6f_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/541e4079_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9ce7a419_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f0ac2522_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6adb8ad9_nohash_1.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/43fc47a7_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f42e234b_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3cbd76a3_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/cat/617de221_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/11379f4d_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/0e5193e6_nohash_1.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/96c66ab7_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c1d39ce8_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fafe8101_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6094340e_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/215699ff_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/caf1803e_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/bird/16d41d07_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/88120683_nohash_1.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3b8406c0_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/dog/72198b96_nohash_0.wav',0
'/Users/local/Desktop/audio_classification/animal_sounds/cat/5744b6a7_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/16db1582_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d3a18257_nohash_0.wav',1
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3e2ba5f7_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/09bcdc9d_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/bird/74fc51e5_nohash_0.wav',2
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7846fd85_nohash_0.wav',1
